""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Uso1"	-0.0806755385157922	6.72671170709485	-2.1983507999095	0.0396681676672713	0.423753049479174	-3.91364863507413	"NO"
"Smtn"	0.104694801575901	5.84022264250796	2.19727416983758	0.0397555313438073	0.424012415811799	-3.89398620389766	"NO"
"Tab2"	-0.0876445900160148	6.88509073002149	-2.19650266413136	0.039818243407619	0.424012415811799	-3.91759655296292	"NO"
"She"	0.168387234264347	6.4646363070324	2.19582588070629	0.0398733301849234	0.424012415811799	-3.91653685328664	"NO"
"Col4a4"	-0.149904394944665	7.54648558762885	-2.19434159240562	0.0399943871427084	0.424012415811799	-3.91233259314594	"NO"
"AU040972"	-0.348443808128823	4.62360991525084	-2.19416688298994	0.040008658269319	0.424012415811799	-3.78761364358657	"NO"
"Nelfe"	0.110797572759522	4.68817186547738	2.19346894507129	0.0400657155973941	0.424012415811799	-3.79774252346465	"NO"
"Rasef"	-0.154383338886563	5.20766484989737	-2.1933292254291	0.040077146764123	0.424012415811799	-3.85199256376217	"NO"
"Tmem56"	-0.176562129568742	4.80747913079811	-2.19306191756033	0.0400990248487982	0.424012415811799	-3.81164136165028	"NO"
"Pex19"	0.0841185519372756	6.25744131453335	2.19286308391693	0.0401153056493525	0.424012415811799	-3.9186345070515	"NO"
"Mbd3"	0.11025788382323	6.29703058523632	2.19241821972216	0.0401517536235286	0.424012415811799	-3.92031056111238	"NO"
"Cldn5"	0.13704177682766	8.72820773451331	2.19202897830456	0.0401836691432687	0.424012415811799	-3.88374975028468	"NO"
"Vegfa"	0.088582337477467	9.93911650126066	2.1919148445242	0.040193031827777	0.424012415811799	-3.84732447211412	"NO"
"Txnl4b"	0.126322785798845	3.46568221649581	2.19180607952241	0.040201955947438	0.424012415811799	-3.67220780376115	"NO"
"Ttll3"	-0.141317715550377	4.64802139301521	-2.19133694034642	0.0402404692997165	0.424012415811799	-3.79665394476415	"NO"
"Pip4k2b"	0.124540786850984	5.36067634561079	2.18830403053954	0.0404902641897849	0.426104281469499	-3.87491588541655	"NO"
"Natd1"	0.0934854665024103	5.04644738346395	2.18589653451543	0.0406895537905981	0.426104281469499	-3.84909543745773	"NO"
"Cnn3"	0.107960789526307	7.4198555793133	2.18567323653519	0.0407080833230093	0.426104281469499	-3.9302724607677	"NO"
